#{"t_start": 1760363941.1958025, "env_id": "LunarLander-v3"}
r,l,t
283.912325,332,2366.499339
282.970557,302,2366.975071
301.006409,284,2367.427587
228.849571,408,2368.064958
271.83322,217,2368.425756
289.18942,280,2368.867389
258.365004,229,2369.226863
245.586175,287,2369.685898
226.914393,283,2370.130674
245.057796,395,2370.830993
266.05439,267,2371.423429
46.791266,126,2371.720546
283.578008,170,2372.074562
224.595195,359,2372.920275
253.137374,220,2373.343832
266.028534,371,2373.946292
270.740737,281,2374.385038
266.90437,386,2375.0021
225.544405,535,2375.643589
255.973885,416,2375.852417
277.670587,221,2375.957035
245.978841,531,2376.211203
272.363671,172,2376.293218
256.42829,244,2376.699906
287.282885,305,2377.222163
319.394709,334,2377.766931
243.841813,525,2378.617113
293.47733,274,2379.063038
304.899327,280,2379.512529
295.35396,273,2379.961004
258.706595,358,2380.505838
269.631233,204,2380.831923
265.150832,280,2381.285831
284.495026,335,2381.831466
50.78655,99,2382.006428
214.670578,521,2382.851147
295.991408,264,2383.37473
254.241584,229,2383.87569
266.05838,349,2384.636936
256.126272,328,2385.425894
34.372081,110,2385.653239
224.191499,366,2386.235887
236.079506,288,2386.672777
245.320316,201,2386.98986
213.33408,454,2387.706267
274.15623,339,2388.228918
270.620547,358,2388.817663
258.221593,354,2389.405424
290.308783,389,2390.022261
290.98292,222,2390.38198
304.090461,243,2390.766634
289.142622,296,2391.250604
259.693497,391,2391.888117
253.933492,233,2392.258498
248.349371,310,2392.75169
224.079715,466,2393.349329
283.435805,198,2393.442684
269.142022,232,2393.567486
251.132134,327,2393.72201
253.577464,446,2393.931035
271.395351,246,2394.325887
273.656277,435,2395.037361
264.973487,293,2395.495741
299.998157,220,2395.992956
279.847623,241,2396.520643
304.522255,241,2397.060482
265.409917,301,2397.775712
262.237332,278,2398.298803
264.281096,345,2398.869004
191.769157,573,2399.786519
188.136483,447,2400.484937
231.117848,471,2401.252209
274.388602,401,2401.90728
277.628001,227,2402.272573
295.84023,294,2402.74317
296.516041,294,2403.227299
265.532485,335,2403.773013
268.487382,243,2404.172639
217.691161,415,2404.817033
257.968948,203,2405.152165
241.911658,184,2405.439161
279.183817,193,2405.740072
261.580199,288,2406.206434
272.63891,295,2406.67583
298.593821,278,2407.124043
26.698279,87,2407.253934
274.191032,237,2407.624848
281.514753,436,2408.431585
279.460281,240,2408.930213
290.297898,228,2409.419537
276.136518,244,2409.944175
286.563992,258,2410.547168
255.95321,329,2411.044119
156.459543,1000,2411.872947
185.446102,1000,2412.399158
115.389616,1000,2412.873517
132.454794,1000,2413.367174
178.129362,1000,2413.856102
284.109426,291,2414.311444
277.219633,336,2414.845925
251.668508,196,2415.147713
271.601346,201,2415.483518
244.402141,267,2415.915659
274.989656,229,2416.279689
305.727185,289,2416.781617
284.973867,251,2417.185918
273.268845,390,2417.847783
258.39619,225,2418.207227
262.304415,334,2418.756422
272.685564,201,2419.077177
262.46398,342,2419.630875
311.192265,317,2420.151541
296.882422,281,2420.634364
266.264785,313,2421.319958
271.897914,309,2422.021318
263.629747,332,2422.80538
262.92503,285,2423.373163
286.186929,260,2423.802656
260.530905,247,2424.215473
260.736269,235,2424.586948
270.158098,271,2425.028111
289.262322,262,2425.443733
304.336145,247,2425.82472
292.884727,206,2426.151445
258.530004,256,2426.547666
245.016279,344,2427.112971
285.521829,187,2427.397068
272.401009,450,2428.123584
321.606569,373,2428.730468
306.720632,293,2429.185207
272.542542,234,2429.543179
244.814127,352,2430.095838
297.903187,282,2430.857275
277.02893,356,2431.016273
196.984571,861,2431.412143
290.361306,274,2431.537513
288.504207,211,2431.639874
305.570828,212,2431.986366
251.063738,312,2432.478785
236.203625,230,2432.833022
261.958007,206,2433.19663
264.036234,373,2434.024728
308.352033,237,2434.540488
274.191482,324,2435.289243
248.375516,299,2435.877889
305.57338,246,2436.259133
266.375666,243,2436.654149
292.325902,281,2437.087698
244.972513,365,2437.688303
145.177796,860,2439.059745
284.111154,212,2439.408148
219.773376,443,2440.136903
279.816175,224,2440.49083
276.20524,230,2440.87641
245.524221,245,2441.262136
261.244953,273,2441.717053
267.882416,201,2442.065321
243.937053,575,2442.997055
280.164911,260,2443.410345
297.751185,196,2443.724581
279.335331,402,2444.376943
67.336776,155,2444.61977
272.713957,420,2445.296216
-17.866004,1000,2447.420971
295.203662,333,2448.204856
284.329565,411,2448.860405
285.610142,217,2449.339555
281.729371,178,2449.428587
309.942394,263,2449.552547
270.978622,187,2449.64605
295.629159,298,2449.786834
287.602232,341,2450.365274
262.732623,343,2450.882801
247.856288,414,2451.543495
249.849699,213,2451.884029
253.736831,379,2452.486756
281.21288,182,2452.782056
279.429113,467,2453.529024
251.626048,294,2454.004799
290.552103,431,2454.706771
217.009036,608,2455.696422
272.550182,175,2455.97666
272.954944,231,2456.369848
293.980923,246,2456.763392
258.538653,327,2457.267742
242.589008,246,2457.687872
247.053805,365,2458.352859
269.442255,203,2458.806395
301.13496,265,2459.397614
233.624464,217,2459.951398
264.880148,367,2460.749283
300.252865,285,2461.202307
43.101056,103,2461.364314
298.562239,196,2461.679711
282.691108,301,2462.158198
293.921878,310,2462.647844
244.505836,272,2463.092467
283.318297,543,2463.978385
252.561314,211,2464.316579
285.296103,305,2464.809537
285.200929,243,2465.220633
256.846916,176,2466.774669
258.43202,286,2466.907859
275.755404,250,2467.0372
252.73091,297,2467.175337
308.118545,219,2467.278242
264.632251,451,2468.033741
220.75676,747,2469.217961
300.368388,263,2469.642369
293.29465,250,2470.030313
293.266774,227,2470.402863
275.81068,229,2470.865157
258.454408,243,2471.408312
253.342327,394,2472.296274
292.464381,290,2472.998411
262.467877,288,2473.495412
196.445806,546,2474.351581
320.389975,172,2474.634566
228.609959,345,2475.176268
256.419075,269,2475.62257
269.141381,482,2476.370946
287.172897,396,2477.028133
219.334653,474,2477.791744
240.921502,171,2478.056539
279.858399,305,2478.545993
249.340456,366,2479.122679
287.615107,440,2479.833059
278.081749,223,2480.183843
259.740873,379,2480.779438
293.547701,247,2481.169127
218.655384,674,2482.261697
266.085662,283,2482.741526
249.055547,499,2483.729988
255.949624,211,2484.597516
280.759803,184,2484.71196
287.168238,320,2484.945585
274.031413,199,2485.071247
262.765545,278,2485.260113
262.430892,313,2485.899066
246.89527,331,2486.385113
250.160016,274,2486.800414
289.967072,348,2487.35704
237.338695,272,2487.788263
262.905938,251,2488.190748
185.825458,770,2489.408702
271.212698,314,2489.894413
277.652802,191,2490.205409
270.653253,264,2490.618771
255.412394,288,2491.083529
288.973652,199,2491.393735
247.479145,323,2491.899133
262.782664,378,2492.489405
294.724685,229,2492.87184
265.994343,247,2493.280211
296.265166,324,2493.805943
227.735051,221,2494.15692
304.577782,483,2494.919175
256.700818,482,2495.718581
195.988279,797,2497.50559
253.573368,385,2498.305738
203.401813,662,2499.326592
272.368755,380,2499.914626
259.329215,297,2500.350629
267.163295,196,2500.66556
245.153965,282,2501.081964
232.917809,406,2501.708955
-4.353712,1000,2502.329752
-18.542993,1000,2502.805235
3.046338,1000,2503.258785
219.175672,370,2503.425133
-5.972384,1000,2503.897842
9.006364,97,2504.054754
278.425801,230,2504.413059
258.439156,258,2504.827347
207.403846,497,2505.587426
234.052651,377,2506.16721
269.271361,243,2506.529696
258.893878,307,2507.005142
267.660097,335,2507.505906
269.818099,278,2507.950028
239.147075,344,2508.644914
264.465738,499,2509.724195
237.550356,319,2510.455239
279.793136,295,2510.974674
45.258547,163,2511.227226
201.705246,700,2512.294186
292.18917,265,2512.692137
294.140493,394,2513.310866
264.528979,279,2513.747571
265.914134,246,2514.137657
182.152634,797,2515.417095
239.208438,276,2515.859055
244.454955,405,2516.529403
238.776614,273,2516.983858
230.496149,428,2517.68538
238.300545,430,2518.381411
233.806844,437,2519.084338
310.252339,275,2519.536019
236.364409,485,2520.314587
256.396094,214,2520.522432
229.476237,675,2520.958896
251.670984,417,2521.222818
285.199741,231,2521.374933
157.860316,1000,2522.018996
255.264251,303,2522.761919
259.07113,406,2523.535706
249.12824,539,2524.381638
244.881955,572,2525.293652
305.93792,236,2525.678267
244.654134,442,2526.372241
285.931572,236,2526.759788
299.860928,265,2527.187827
262.233088,256,2527.604709
274.203171,149,2527.84578
261.898051,314,2528.331774
293.319448,324,2528.85459
288.482688,258,2529.250544
287.446083,273,2529.691648
281.964004,252,2530.093826
263.019136,318,2530.589163
294.640077,328,2531.151854
311.421424,286,2531.603882
276.186352,187,2531.905544
301.473168,268,2532.340372
278.186606,204,2532.655111
277.518234,375,2533.341197
268.493728,248,2533.903385
235.136915,264,2534.469149
285.593618,266,2535.084711
275.470637,186,2535.531271
286.589639,267,2535.976016
290.385498,222,2536.339206
310.328825,369,2536.924766
258.141895,349,2537.478145
269.90561,260,2537.89463
272.675165,217,2538.246812
297.682394,264,2538.65658
267.245546,256,2539.054095
265.509242,305,2539.278861
271.435949,359,2539.450272
254.420258,337,2539.614787
236.894785,254,2539.738966
291.335314,237,2539.85237
284.740545,193,2540.171944
273.241943,332,2540.725849
257.406783,299,2541.209784
266.85113,283,2541.682242
256.451402,544,2542.537256
296.877943,248,2542.941045
241.310216,372,2543.540657
312.995806,232,2543.930517
251.562968,200,2544.255447
249.536668,292,2544.733609
266.709994,189,2545.04126
301.589239,358,2545.648055
291.712377,205,2546.10254
276.523987,300,2546.769175
277.744008,328,2547.49215
283.1133,351,2548.2518
243.888516,404,2548.900638
269.26031,229,2549.259378
290.549838,214,2549.604547
235.663726,461,2550.34859
262.35492,183,2550.634863
271.742306,332,2551.177317
25.637697,87,2551.319688
286.647993,234,2551.704313
276.531929,218,2552.068698
304.369189,329,2552.592874
281.857256,392,2553.206823
274.277882,273,2553.632618
290.531997,449,2554.351346
277.05254,503,2555.168113
303.769177,379,2555.791511
299.124431,294,2556.260778
298.550913,229,2556.623621
308.101788,280,2556.858598
268.049184,275,2557.00347
300.46396,253,2557.119702
266.010887,204,2557.215908
300.0322,242,2557.330227
258.985189,228,2557.702189
268.452479,191,2558.032003
294.602936,339,2558.810299
288.639766,306,2559.47737
266.052537,336,2560.296175
231.050955,273,2560.795555
301.869272,194,2561.09868
245.398216,213,2561.462254
245.59467,218,2561.809931
247.480908,310,2562.323386
254.54853,278,2562.79691
293.638889,248,2563.189126
258.684818,212,2563.535557
303.27502,252,2563.929512
297.723215,563,2564.827543
238.071945,594,2565.758807
283.72772,340,2566.293068
273.816813,422,2566.9686
277.118802,253,2567.368709
291.247579,237,2567.760418
248.999906,224,2568.114903
251.937597,417,2568.781755
251.498493,281,2569.221294
297.527047,179,2569.520024
262.024892,282,2569.964144
297.620485,263,2570.372288
276.39003,413,2571.270389
282.702397,255,2571.865529
222.878473,404,2572.799123
272.903678,286,2573.30633
289.806536,334,2573.85306
268.153294,266,2574.271142
281.183537,345,2574.868675
73.008892,146,2575.014908
288.937243,262,2575.14025
293.158952,243,2575.254106
255.617594,297,2575.394027
272.966031,193,2575.487823
265.618819,315,2575.991057
305.526651,333,2576.516321
264.212035,299,2577.006212
251.344645,381,2577.597408
279.93159,562,2578.512501
313.027021,197,2578.812245
267.554341,209,2579.140651
260.668469,242,2579.515682
276.04275,255,2579.921752
62.62533,137,2580.143688
299.549259,281,2580.580399
261.002481,355,2581.13974
50.391142,134,2581.347548
268.644084,175,2581.633267
266.446826,163,2581.891539
207.426772,386,2582.501614
237.043777,311,2583.000707
284.573243,256,2583.596243
254.12983,340,2584.332059
243.123903,402,2585.269846
280.980091,328,2585.876487
321.726558,193,2586.185755
282.157309,181,2586.481075
230.565443,281,2586.933488
263.015656,322,2587.454179
275.823969,200,2587.762788
254.177186,195,2588.072834
313.096515,250,2588.514014
269.124896,359,2589.095686
252.396653,207,2589.424828
293.480492,289,2589.906637
272.172459,259,2590.315318
259.603033,232,2590.712111
225.906152,348,2591.263453
266.466646,217,2591.609326
299.330525,227,2591.951772
281.002768,177,2592.230314
130.504878,1000,2592.769229
283.513225,270,2592.903956
169.309811,1000,2593.405365
173.06505,1000,2593.910018
233.116179,392,2594.091217
286.774999,289,2594.551479
274.380153,285,2595.018779
288.863893,265,2595.433114
265.580507,251,2595.996945
280.946016,500,2597.097347
254.53224,203,2597.574807
301.697674,262,2598.132239
265.366782,271,2598.569825
298.370476,213,2598.910747
274.192193,226,2599.287374
52.087015,141,2599.503913
283.457599,188,2599.794367
272.002552,180,2600.090934
300.793884,427,2600.777204
255.220764,627,2601.813955
230.694071,431,2602.523808
285.089997,419,2603.204471
251.663691,194,2603.50104
279.804958,220,2603.856125
272.045668,258,2604.266575
215.972624,368,2604.840975
237.833804,269,2605.276044
264.913876,251,2605.789494
260.150098,188,2606.080291
291.019642,308,2606.564281
250.670126,342,2607.10236
257.459729,239,2607.490819
264.525837,442,2608.318047
250.427763,192,2608.754434
287.950491,246,2609.302134
251.913631,191,2609.746375
295.608585,279,2610.422303
284.47088,215,2610.808449
319.776088,190,2611.112914
311.275886,287,2611.581673
155.377295,1000,2612.320741
258.154179,308,2612.470766
256.901934,197,2612.566867
294.382999,194,2612.668243
293.460992,249,2612.788712
245.209362,266,2613.217804
305.266066,324,2613.763538
301.30433,174,2614.040158
243.879949,396,2614.700659
257.320397,253,2615.104246
287.376996,233,2615.462217
280.010555,195,2615.791897
243.233125,307,2616.269223
279.660223,279,2616.721958
317.003423,297,2617.211858
247.288928,255,2617.608041
295.82492,225,2617.991806
219.467974,407,2618.634484
220.61417,273,2619.062259
257.537711,259,2619.491627
275.949477,296,2619.990853
277.044725,218,2620.344791
269.103565,427,2621.261618
227.793074,382,2622.106541
283.198703,539,2623.349002
288.888399,277,2623.784856
302.007017,303,2624.294264
234.792575,343,2624.842334
279.208565,284,2625.337601
73.407137,128,2625.54723
272.867514,327,2626.064722
259.017062,357,2626.651558
267.824103,450,2627.367395
280.967932,277,2627.812925
268.050017,308,2628.308459
286.807424,422,2628.999851
300.58049,242,2629.402343
270.392716,174,2629.930852
281.820714,175,2630.013146
166.475899,1000,2630.529052
263.017641,280,2630.660826
266.750861,338,2630.81779
267.27536,445,2631.565944
244.803509,214,2631.894739
197.193816,627,2632.931406
52.978566,141,2633.208004
238.619236,400,2634.170213
287.954687,199,2634.592432
242.452544,320,2635.361941
279.106611,204,2635.791373
38.145306,162,2636.039212
81.36328,154,2636.291195
250.594002,258,2636.72362
289.427614,243,2637.120328
304.297658,232,2637.485582
249.483172,360,2638.06138
293.22243,215,2638.411857
247.194402,271,2638.860112
278.691812,207,2639.177171
261.971281,342,2639.730998
284.935111,185,2640.03595
297.959507,228,2640.39184
171.716881,1000,2642.038928
243.650601,390,2642.666528
239.403605,335,2643.221808
254.442137,356,2643.782684
310.437319,236,2644.180362
263.558727,196,2644.498975
298.680243,170,2644.769125
232.620454,317,2645.297708
282.507401,329,2645.936279
266.263146,339,2646.68792
302.972376,389,2647.582318
271.767002,260,2648.170254
295.897735,203,2648.720984
283.304759,276,2648.851041
213.125031,396,2649.036423
265.68945,321,2649.186854
274.79955,195,2649.288152
277.513936,318,2649.807871
255.219987,308,2650.280959
292.310581,222,2650.634034
219.826975,598,2651.583158
259.805027,306,2652.062913
249.722624,317,2652.576715
234.116695,337,2653.121857
302.420173,387,2653.74416
245.530524,471,2654.476662
252.652152,457,2655.231819
286.224719,336,2655.78217
69.032906,149,2656.01634
256.315714,484,2656.794471
243.590075,309,2657.289353
276.309151,250,2657.706022
255.836545,197,2658.00764
234.156964,435,2658.977782
252.541579,220,2659.445119
291.656265,292,2660.145123
282.037864,173,2660.536401
256.834102,208,2660.892097
285.533105,364,2661.471561
253.373801,230,2661.844697
289.107693,248,2662.227958
290.894364,149,2662.463323
289.755722,340,2662.997387
252.751573,201,2663.298448
260.451036,151,2663.526989
298.844718,201,2663.847835
214.448277,357,2664.411663
278.908357,266,2664.832667
301.773389,205,2665.167263
254.458998,233,2665.532578
283.082788,247,2665.930866
190.300101,581,2666.262699
213.269228,428,2666.461789
195.338253,553,2666.719195
222.753561,409,2666.909475
267.787799,253,2667.031356
236.820181,278,2667.48565
257.531285,355,2668.067064
261.45803,246,2668.474461
278.109766,585,2669.433582
282.356484,300,2669.900282
